Respondent_ID,Survey_Date,Year,Month_Num,Department,Age_Group,Sex,Question_Domain,Question_Code,Question_Text,Satisfaction_Response
R00100,2023-04-22,2023,4,Outpatient,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00101,2023-05-05,2023,5,Emergency,60+,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00101,2023-05-05,2023,5,Emergency,60+,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00101,2023-05-05,2023,5,Emergency,60+,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00101,2023-05-05,2023,5,Emergency,60+,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00101,2023-05-05,2023,5,Emergency,60+,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00101,2023-05-05,2023,5,Emergency,60+,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00101,2023-05-05,2023,5,Emergency,60+,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00101,2023-05-05,2023,5,Emergency,60+,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00102,2023-05-17,2023,5,Emergency,46-60,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00102,2023-05-17,2023,5,Emergency,46-60,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00102,2023-05-17,2023,5,Emergency,46-60,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00102,2023-05-17,2023,5,Emergency,46-60,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00102,2023-05-17,2023,5,Emergency,46-60,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00102,2023-05-17,2023,5,Emergency,46-60,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00102,2023-05-17,2023,5,Emergency,46-60,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00102,2023-05-17,2023,5,Emergency,46-60,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00103,2023-05-13,2023,5,Emergency,<18,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00103,2023-05-13,2023,5,Emergency,<18,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00103,2023-05-13,2023,5,Emergency,<18,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00103,2023-05-13,2023,5,Emergency,<18,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00103,2023-05-13,2023,5,Emergency,<18,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00103,2023-05-13,2023,5,Emergency,<18,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00103,2023-05-13,2023,5,Emergency,<18,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00103,2023-05-13,2023,5,Emergency,<18,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00104,2023-05-02,2023,5,Pharmacy,60+,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00104,2023-05-02,2023,5,Pharmacy,60+,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00104,2023-05-02,2023,5,Pharmacy,60+,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00104,2023-05-02,2023,5,Pharmacy,60+,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00104,2023-05-02,2023,5,Pharmacy,60+,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00104,2023-05-02,2023,5,Pharmacy,60+,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00104,2023-05-02,2023,5,Pharmacy,60+,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Satisfied
R00104,2023-05-02,2023,5,Pharmacy,60+,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Unsatisfied
R00105,2023-05-26,2023,5,Pharmacy,<18,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00105,2023-05-26,2023,5,Pharmacy,<18,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00105,2023-05-26,2023,5,Pharmacy,<18,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
R00105,2023-05-26,2023,5,Pharmacy,<18,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00105,2023-05-26,2023,5,Pharmacy,<18,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00105,2023-05-26,2023,5,Pharmacy,<18,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00105,2023-05-26,2023,5,Pharmacy,<18,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00105,2023-05-26,2023,5,Pharmacy,<18,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00106,2023-05-22,2023,5,Pharmacy,46-60,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00106,2023-05-22,2023,5,Pharmacy,46-60,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00106,2023-05-22,2023,5,Pharmacy,46-60,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00106,2023-05-22,2023,5,Pharmacy,46-60,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Unsatisfied
R00106,2023-05-22,2023,5,Pharmacy,46-60,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00106,2023-05-22,2023,5,Pharmacy,46-60,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00106,2023-05-22,2023,5,Pharmacy,46-60,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00106,2023-05-22,2023,5,Pharmacy,46-60,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00107,2023-05-03,2023,5,Pharmacy,18-30,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Unsatisfied
R00107,2023-05-03,2023,5,Pharmacy,18-30,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00107,2023-05-03,2023,5,Pharmacy,18-30,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00107,2023-05-03,2023,5,Pharmacy,18-30,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00107,2023-05-03,2023,5,Pharmacy,18-30,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00107,2023-05-03,2023,5,Pharmacy,18-30,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00107,2023-05-03,2023,5,Pharmacy,18-30,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00107,2023-05-03,2023,5,Pharmacy,18-30,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00108,2023-05-09,2023,5,Laboratory,46-60,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00108,2023-05-09,2023,5,Laboratory,46-60,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00108,2023-05-09,2023,5,Laboratory,46-60,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00108,2023-05-09,2023,5,Laboratory,46-60,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00108,2023-05-09,2023,5,Laboratory,46-60,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00108,2023-05-09,2023,5,Laboratory,46-60,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00108,2023-05-09,2023,5,Laboratory,46-60,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00108,2023-05-09,2023,5,Laboratory,46-60,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00109,2023-05-21,2023,5,Laboratory,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Satisfied
R00109,2023-05-21,2023,5,Laboratory,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Unsatisfied
R00109,2023-05-21,2023,5,Laboratory,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00109,2023-05-21,2023,5,Laboratory,18-30,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00109,2023-05-21,2023,5,Laboratory,18-30,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Neutral
R00109,2023-05-21,2023,5,Laboratory,18-30,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Neutral
R00109,2023-05-21,2023,5,Laboratory,18-30,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00109,2023-05-21,2023,5,Laboratory,18-30,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00110,2023-05-18,2023,5,Laboratory,31-45,Female,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00110,2023-05-18,2023,5,Laboratory,31-45,Female,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00110,2023-05-18,2023,5,Laboratory,31-45,Female,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Satisfied
R00110,2023-05-18,2023,5,Laboratory,31-45,Female,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Satisfied
R00110,2023-05-18,2023,5,Laboratory,31-45,Female,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Satisfied
R00110,2023-05-18,2023,5,Laboratory,31-45,Female,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00110,2023-05-18,2023,5,Laboratory,31-45,Female,Information,INF1,Were you given clear information about your medication and how to use it?,Unsatisfied
R00110,2023-05-18,2023,5,Laboratory,31-45,Female,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Neutral
R00111,2023-05-19,2023,5,Delivery Ward,31-45,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00111,2023-05-19,2023,5,Delivery Ward,31-45,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00111,2023-05-19,2023,5,Delivery Ward,31-45,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Neutral
R00111,2023-05-19,2023,5,Delivery Ward,31-45,Male,Communication,COM2,Were you given enough opportunity to ask questions and raise concerns?,Neutral
R00111,2023-05-19,2023,5,Delivery Ward,31-45,Male,Respect,RES1,How would you rate the courtesy and respect shown to you by staff?,Unsatisfied
R00111,2023-05-19,2023,5,Delivery Ward,31-45,Male,Respect,RES2,Did you feel your privacy and dignity were maintained during your visit?,Satisfied
R00111,2023-05-19,2023,5,Delivery Ward,31-45,Male,Information,INF1,Were you given clear information about your medication and how to use it?,Neutral
R00111,2023-05-19,2023,5,Delivery Ward,31-45,Male,Information,INF2,"Did you receive adequate information about follow-up care or referral, if needed?",Satisfied
R00112,2023-05-23,2023,5,Delivery Ward,18-30,Male,Access,ACC1,How would you rate the waiting time you experienced before receiving service?,Neutral
R00112,2023-05-23,2023,5,Delivery Ward,18-30,Male,Access,ACC2,How satisfied are you with the facility's operating hours and appointment availability?,Neutral
R00112,2023-05-23,2023,5,Delivery Ward,18-30,Male,Communication,COM1,How clearly did the health worker explain your diagnosis and treatment plan?,Unsatisfied
